date,time,merchant_raw,amount_chf,payer,category,moment
2024-08-15,21:28,SUSHI ZEN,69.52,Bruno,Dining,date_night
2024-08-16,07:41,TRENITALIA //Prag Cz,45.88,Bruno,Transport,trip
2024-08-16,08:42,TRENITALIA 27.02.25 CARD*8631,37.79,Bruno,Transport,trip
2024-08-16,11:35,COOP PRONTO //ZURICH 07.10.26,14.12,Noemi,Groceries,everyday
2024-08-16,13:02,taverna mykonos,57.88,Noemi,Dining,everyday
2024-08-16,13:34,GLOBUS,308.87,Bruno,Gifts,gift
2024-08-16,15:11,BLUMENGALERIE SEEFELD 25.12.25,33.39,Noemi,Gifts,date_night
2024-08-16,15:47,ZAHNARZT ZENTRUM OERLIKON DIETIKON,136.44,Noemi,Health,everyday
2024-08-16,16:20,Migros Mm Zuerich Hb STORE3058,17.88,Bruno,Groceries,everyday
2024-08-16,20:53,PIZZERIA DA MICHELE,204.98,Ada,Dining,trip
2024-08-17,07:14,METRO TICKET //PRAG CZ,7.78,Ada,Transport,trip
2024-08-17,08:53,KAFFEEHAUS SPERL //PARIS,6.34,Noemi,Cafes,trip
2024-08-17,09:12,COOP PRONTO //ZUERICH,50.45,Noemi,Groceries,everyday
2024-08-17,12:42,LANDI 7980,67.06,Noemi,Home,everyday
2024-08-17,13:02,BOWLING CENTER HEUERIED FIL.6682,33.42,Bruno,Entertainment,gift
2024-08-17,15:36,CAFE DE FLORE FIL.1269,13.71,Noemi,Cafes,trip
2024-08-17,17:47,Landi THALWIL,31.28,Bruno,Home,everyday
2024-08-17,18:45,AIRBNB PAYMENTS PARIS,253.33,Noemi,Travel,trip
2024-08-17,18:45,MCDONALDS,27.02,Bruno,Dining,everyday
2024-08-17,19:47,BURGER KING/Dietikon,41.30,Ada,Dining,everyday
2024-08-17,22:25,TEATRO ROMANO PRAG CZ 1501 REF 71998667,55.16,Bruno,Entertainment,everyday
2024-08-18,08:35,Lidl Schweiz Luzern NR.1022 25.08.25,37.36,Bruno,Groceries,everyday
2024-08-18,09:14,PASTELARIA BELEM PRAG CZ,7.25,Bruno,Cafes,trip
2024-08-18,11:27,MOBILITY 07.01.26,24.14,Ada,Transport,everyday
2024-08-18,12:21,BRASSERIE GEORGES/PARIS FIL.4418 23.03.24,62.98,Bruno,Dining,trip
2024-08-18,12:24,TRATTORIA DA NINO PARIS 26.09.26,58.00,Noemi,Dining,trip
2024-08-18,12:47,OSTERIA DEL BORGO,90.49,Bruno,Dining,trip
2024-08-18,16:23,PASTELARIA BELEM,9.85,Noemi,Cafes,trip
2024-08-18,21:25,TRATTORIA DA NINO PRAG CZ,114.77,Ada,Dining,trip
2024-08-19,06:33,AIRBNB PAYMENTS //PARIS,146.62,Bruno,Travel,trip
2024-08-19,07:01,RENFE VIAJEROS Prag Cz,75.75,Bruno,Transport,trip
2024-08-19,12:29,BRASSERIE GEORGES,96.35,Bruno,Dining,trip
2024-08-19,17:19,LIDL SCHWEIZ,57.39,Ada,Groceries,everyday
2024-08-19,18:48,MOBILITY //KLOTEN,31.11,Ada,Transport,everyday
2024-08-19,19:30,Restaurant Blaue Ente,99.86,Ada,Dining,date_night
2024-08-19,21:24,HOTEL DE LA PAIX 3861 02.06.26,83.93,Bruno,Travel,trip
2024-08-20,13:33,BRASSERIE GEORGES TID 38489379,127.07,Ada,Dining,everyday
2024-08-20,14:11,Volg 4200,16.57,Ada,Groceries,everyday
2024-08-20,19:09,SBB CFF FFS FIL.9871 CARD*1690,24.96,Noemi,Transport,everyday
2024-08-20,22:12,KINO ARENA FIL.7148,36.76,Ada,Entertainment,everyday
2024-08-21,09:25,ALDI SUISSE USTER REF 14657075,22.62,Ada,Groceries,trip
2024-08-21,11:22,migros ZURICH 23.03.24,32.07,Noemi,Groceries,everyday
2024-08-21,14:54,Obi Baumarkt 18.01.26,171.17,Bruno,Home,everyday
2024-08-21,15:36,CAFETERIA ETH //LUZERN,2.83,Ada,Cafes,everyday
2024-08-21,16:23,SPAR EXPRESS KLOTEN,16.02,Bruno,Groceries,everyday
2024-08-21,18:13,MERCADO ARTESANAL REF 81509837,22.30,Noemi,Gifts,trip
2024-08-21,18:45,PIZZERIA DA MICHELE,177.51,Bruno,Dining,date_night
2024-08-21,19:44,KINO ARENA TRX 32530750,26.01,Ada,Entertainment,date_night
2024-08-21,21:06,SCHAUSPIELHAUS NR.9294,139.55,Ada,Entertainment,date_night
2024-08-22,10:52,BP TANKSTELLE WINTERTHUR,174.55,Ada,Transport,everyday
2024-08-22,12:14,APOTHEKE ZUR ROSE,84.83,Noemi,Health,everyday
2024-08-22,14:01,CAFE BÄCKEREI ZEIT,9.67,Ada,Cafes,everyday
2024-08-22,14:25,hallenstadion,89.71,Bruno,Entertainment,everyday
2024-08-22,18:32,schauspielhaus THALWIL FIL.7603,49.35,Noemi,Entertainment,everyday
2024-08-22,18:51,Bäckerei Hug,9.18,Ada,Groceries,everyday
2024-08-22,19:51,HALLENSTADION ZH,132.31,Ada,Entertainment,date_night
2024-08-23,09:06,PHYSIOTHERAPIE SEEFELD ZH,155.62,Ada,Health,everyday
2024-08-23,13:22,APOTHEKE ZUR ROSE USTER STORE8226,49.92,Noemi,Health,everyday
2024-08-23,15:27,Coop Bau Hobby WALLISELLEN,33.04,Noemi,Home,everyday
2024-08-23,16:23,BLACK SHEEP/ZÜRICH 5962 CARD*4553 SUISSE,15.26,Bruno,Cafes,everyday
2024-08-23,18:38,kino arena DIETIKON NO. 18283410,11.27,Noemi,Entertainment,date_night
2024-08-23,19:03,SBB CFF FFS LUZERN CARD*4125,15.95,Noemi,Transport,everyday
2024-08-23,20:01,SWISS INTERNATIONAL AIR LINES //WALLISELLEN,400.75,Bruno,Travel,trip
2024-08-23,20:37,KAUFLEUTEN,26.45,Ada,Entertainment,everyday
2024-08-23,21:17,SBB CFF FFS 12.08.24,31.12,Noemi,Transport,everyday
2024-08-24,09:35,Denner 1656,26.11,Bruno,Groceries,everyday
2024-08-24,12:37,OBI BAUMARKT,143.19,Bruno,Home,everyday
2024-08-24,14:12,Coffee Stop 19.01.26,5.94,Ada,Cafes,everyday
2024-08-24,20:23,SWISS CHUCHI,74.47,Bruno,Dining,date_night
2024-08-25,11:55,KEBAB HOUSE KD.NR 19129637,8.48,Ada,Dining,everyday
2024-08-26,07:38,BP TANKSTELLE Wallisellen,97.17,Noemi,Transport,everyday
2024-08-26,07:44,UBER TRIP,49.04,Noemi,Transport,everyday
2024-08-26,10:50,coop/KLOTEN,30.71,Bruno,Groceries,everyday
2024-08-27,11:01,PFISTER MOEBEL ZUERICH OERLIKON STORE4431,227.60,Ada,Home,trip
2024-08-27,14:52,CAFE SPRUENGLI NR.1781 02.01.25,22.78,Bruno,Cafes,everyday
2024-08-27,17:42,SBB CFF FFS Thalwil,10.48,Noemi,Transport,everyday
2024-08-28,07:02,PARKHAUS HOHE PROMENADE ZUERICH WIEDIKON CARD*9049,9.75,Bruno,Transport,everyday
2024-08-28,09:31,CAFETERIA ETH KD.NR 7114248,4.69,Ada,Cafes,everyday
2024-08-28,17:56,COOP STORE8730,24.87,Noemi,Groceries,everyday
2024-08-29,07:52,SWISS INTERNATIONAL AIR LINES,363.59,Ada,Travel,trip
2024-08-29,08:44,PARKHAUS HOHE PROMENADE //ZURICH NR.4961,63.34,Ada,Transport,everyday
2024-08-29,08:51,Booking.Com NR.725 12.09.25,171.03,Bruno,Travel,trip
2024-08-29,16:08,Parkhaus Hohe Promenade WALLISELLEN,19.05,Ada,Transport,everyday
2024-08-29,19:02,RESTAURANT SANTA LUCIA Bern NR.6994,68.28,Ada,Dining,date_night
2024-08-29,20:58,HILTL //THALWIL,61.51,Noemi,Dining,everyday
2024-08-30,09:48,HORNBACH ZUERICH OERLIKON,77.84,Ada,Home,everyday
2024-08-30,13:30,ZEUGHAUSKELLER NO. 95248866,53.69,Bruno,Dining,gift
2024-08-30,16:32,COOP PRONTO //THALWIL,15.82,Ada,Groceries,everyday
2024-08-30,17:50,ORELL FUESSLI 1936,61.02,Ada,Gifts,gift
2024-08-30,18:16,COOP PRONTO,18.51,Bruno,Groceries,trip
2024-08-30,18:35,SCHAUSPIELHAUS CARD*1565,101.74,Bruno,Entertainment,date_night
2024-08-31,13:29,MCDONALDS FIL.6929,14.81,Bruno,Dining,gift
2024-08-31,20:27,HILTL 13.10.25,44.61,Ada,Dining,everyday
2024-08-31,20:34,Nooch Asian Kitchen DIETIKON,36.03,Ada,Dining,everyday
2024-09-01,03:06,SPOTIFY,13.10,Noemi,Subscriptions,everyday
2024-09-01,11:35,Airbnb Payments,224.60,Ada,Travel,date_night
2024-09-01,12:57,coop 5549,36.71,Ada,Groceries,everyday
2024-09-01,13:20,Zeughauskeller/ST GALLEN 17.02.26,80.78,Bruno,Dining,everyday
2024-09-01,15:33,manor,75.91,Ada,Gifts,gift
2024-09-01,16:23,SHELL AUTOBAHN THALWIL 2750,47.28,Ada,Transport,everyday
2024-09-01,16:40,TAXI ZUERICH SCHWEIZ,164.78,Ada,Transport,everyday
2024-09-01,21:07,ZEUGHAUSKELLER,102.34,Ada,Dining,date_night
2024-09-01,21:27,Brasserie Lipp Zuerich 9897 TID 89705647,75.57,Bruno,Dining,date_night
2024-09-02,08:21,Grand Cafe Odeon,25.09,Noemi,Cafes,everyday
2024-09-02,09:00,ALDI SUISSE //ZURICH 8303,10.00,Noemi,Groceries,everyday
2024-09-02,13:28,CAFETERIA ETH WALLISELLEN NR.2939,5.33,Ada,Cafes,everyday
2024-09-04,02:38,disney plus CARD*6085,15.81,Ada,Subscriptions,everyday
2024-09-04,05:09,NZZ ABO,39.34,Noemi,Subscriptions,trip
2024-09-04,08:37,SBB RAILAWAY ZUERICH,90.30,Ada,Travel,trip
2024-09-04,10:37,MEDBASE FIL.5393,62.32,Noemi,Health,everyday
2024-09-04,19:02,KAUFLEUTEN/DIETIKON CARD*7138 SCHWEIZ,21.36,Noemi,Entertainment,everyday
2024-09-04,19:09,BINDELLA RISTORANTE //Zuerich Oerlikon,220.13,Noemi,Dining,date_night
2024-09-04,19:51,sushi zen SCHLIEREN 3130,68.25,Bruno,Dining,date_night
2024-09-04,21:09,kino riffraff NO. 15952929,9.00,Noemi,Entertainment,trip
2024-09-05,09:39,COFFEE STOP WALLISELLEN,5.73,Noemi,Cafes,everyday
2024-09-05,09:41,CAFE BÄCKEREI ZEIT //Kloten,13.11,Ada,Cafes,everyday
2024-09-05,19:44,METZGEREI ANGST ZH REF 33863677,38.23,Noemi,Groceries,everyday
2024-09-05,20:58,Restaurant Santa Lucia,50.62,Ada,Dining,date_night
2024-09-06,03:37,ICLOUD,2.98,Bruno,Subscriptions,everyday
2024-09-06,04:52,FITNESSPARK ABO,88.74,Ada,Subscriptions,everyday
2024-09-06,13:33,Schauspielhaus NR.3997 CH,61.96,Bruno,Entertainment,everyday
2024-09-06,18:17,HOTEL ADLER,171.95,Bruno,Travel,trip
2024-09-06,18:44,Kebab House Luzern,22.80,Noemi,Dining,trip
2024-09-06,18:46,brasserie lipp zuerich 14.11.26,71.61,Noemi,Dining,date_night
2024-09-06,21:41,TIBITS //LUZERN 21.11.24,23.03,Bruno,Dining,everyday
2024-09-07,08:55,STARBUCKS BERN 3245 NO. 52206395,7.05,Ada,Cafes,everyday
2024-09-07,15:00,MIGROS Wallisellen,30.45,Bruno,Groceries,gift
2024-09-07,15:15,BLUME 3000 //WINTERTHUR,58.93,Bruno,Gifts,everyday
2024-09-07,18:28,LANDI/BASEL,18.82,Bruno,Home,everyday
2024-09-07,19:04,coop LUZERN,30.40,Bruno,Groceries,everyday
2024-09-07,20:49,tibits 26.09.25,51.57,Noemi,Dining,everyday
2024-09-07,21:18,HILTL/WALLISELLEN FIL.6262,50.02,Ada,Dining,everyday
2024-09-08,02:28,SWISSCOM,79.52,Ada,Subscriptions,everyday
2024-09-08,12:59,PIZZERIA DA MICHELE KLOTEN 5411,79.39,Ada,Dining,everyday
2024-09-08,14:15,BOOKING.COM ZÜRICH STORE5168,171.48,Noemi,Travel,trip
2024-09-08,15:10,BLACK SHEEP KD.NR 11112710,8.34,Bruno,Cafes,everyday
2024-09-08,19:14,OSTERIA DEL BORGO //LUGANO STORE2595,54.36,Bruno,Dining,trip
2024-09-08,19:40,RESTAURANTE DO FADO CARD*7500,59.27,Ada,Dining,trip
2024-09-08,21:21,Bistro Le Petit LUGANO,107.24,Ada,Dining,trip
2024-09-09,02:19,salt mobile,50.16,Ada,Subscriptions,everyday
2024-09-09,11:12,AMAVITA APOTHEKE //LUZERN,82.38,Bruno,Health,everyday
2024-09-09,15:34,CAFE DE FLORE LUGANO REF 1434418 CARD*2052 CH,12.83,Noemi,Cafes,trip
2024-09-10,14:40,MERCADO ARTESANAL LUGANO,23.95,Bruno,Gifts,trip
2024-09-10,18:23,MIGROS,72.52,Ada,Groceries,everyday
2024-09-10,18:36,MIGROS MM ZUERICH HB FIL.4173 CARD*9977,29.37,Bruno,Groceries,date_night
2024-09-10,20:34,TAXI ZUERICH BASEL NR.3584,61.90,Ada,Transport,everyday
2024-09-10,21:46,sbb railaway CARD*8673,31.99,Ada,Travel,trip
2024-09-11,05:15,SERAFE,113.46,Noemi,Subscriptions,everyday
2024-09-11,07:38,cafeteria eth LUZERN TRX 6026339 CARD*5009,4.09,Ada,Cafes,everyday
2024-09-11,08:04,CAFE DE FLORE Lugano,8.21,Noemi,Cafes,trip
2024-09-11,08:20,ALDI SUISSE/ZUERICH OERLIKON,16.21,Bruno,Groceries,everyday
2024-09-11,08:47,STARBUCKS/ZUERICH CARD*2384,9.18,Noemi,Cafes,everyday
2024-09-11,11:25,AMAVITA APOTHEKE/Zh,28.39,Bruno,Health,everyday
2024-09-11,12:23,RESTAURANT LINDE Uster,48.98,Ada,Dining,everyday
2024-09-11,13:02,STARBUCKS 4540 27.12.26,8.58,Noemi,Cafes,everyday
2024-09-11,21:21,Hallenstadion FIL.1789,73.54,Noemi,Entertainment,trip
2024-09-12,08:36,CAFE CENTRAL LUGANO STORE4489 20.04.25,6.42,Noemi,Cafes,everyday
2024-09-12,13:05,Black Sheep,8.06,Ada,Cafes,everyday
2024-09-12,18:07,Kaffeehaus Sperl LUGANO,8.04,Ada,Cafes,trip
2024-09-12,18:57,RESTAURANT ZUM GRUENEN GLAS/Zurich 5911 CH,85.88,Bruno,Dining,date_night
2024-09-12,19:26,TAVERNA MYKONOS/LUGANO,49.72,Noemi,Dining,trip
2024-09-12,19:38,SPAR EXPRESS,14.75,Bruno,Groceries,everyday
2024-09-12,21:27,HILTL 9762 TRX 73443827,32.73,Ada,Dining,everyday
2024-09-13,09:57,PASTELARIA BELEM/LUGANO,7.94,Bruno,Cafes,trip
2024-09-13,11:38,KRONENHALLE CARD*9399,93.17,Ada,Dining,everyday
2024-09-13,12:44,Kebab House Uster KD.NR 43958212,22.51,Ada,Dining,everyday
2024-09-13,13:31,zahnarzt zentrum oerlikon TRX 36115751,215.03,Bruno,Health,everyday
2024-09-13,15:03,SBB CFF FFS //DIETIKON,13.22,Ada,Transport,gift
2024-09-13,15:54,Museu Nacional/Lugano FIL.4774 CARD*7116,15.75,Noemi,Entertainment,everyday
2024-09-13,18:25,Osteria Del Borgo //LUGANO CARD*4092,73.04,Bruno,Dining,trip
2024-09-13,21:30,HALLENSTADION STORE8672,113.98,Ada,Entertainment,date_night
2024-09-14,07:47,Kaffeehaus Sperl //LUGANO,10.94,Noemi,Cafes,trip
2024-09-14,08:32,BAECKEREI FISCHER St Gallen KD.NR 70598280 CARD*9875,8.90,Bruno,Groceries,everyday
2024-09-14,10:36,Airbnb Payments,278.92,Bruno,Travel,trip
2024-09-14,12:06,BOLT RIDE USTER CARD*3102,16.55,Ada,Transport,everyday
2024-09-14,13:26,Black Sheep NO. 5198105,8.77,Ada,Cafes,everyday
2024-09-14,16:04,COOP STORE7087,25.71,Bruno,Groceries,everyday
2024-09-14,16:18,METRO TICKET //LUGANO,4.67,Noemi,Transport,trip
2024-09-14,19:33,Hiltl SCHWEIZ,39.35,Bruno,Dining,everyday
2024-09-15,08:50,PASTELARIA BELEM/Lugano,9.51,Noemi,Cafes,trip
2024-09-15,09:44,MICASA DIETIKON,66.74,Bruno,Home,everyday
2024-09-15,13:46,PASTELARIA BELEM,25.97,Bruno,Cafes,trip
2024-09-15,15:01,SOUVENIR SHOP //LUGANO,41.87,Ada,Gifts,trip
2024-09-16,15:30,orell fuessli BERN,64.80,Ada,Gifts,gift
2024-09-16,17:53,PHYSIOTHERAPIE SEEFELD/WALLISELLEN NR.9018,115.44,Bruno,Health,everyday
2024-09-16,18:10,MIGROS ZÜRICH,28.04,Bruno,Groceries,everyday
2024-09-16,18:18,Migros FIL.6024 28.02.26 CARD*1483,7.69,Ada,Groceries,everyday
2024-09-16,21:12,AIRBNB PAYMENTS,188.28,Noemi,Travel,trip
2024-09-17,14:42,BLUMENGALERIE SEEFELD,37.08,Noemi,Gifts,gift
2024-09-17,15:53,Vicafe //Thalwil STORE2151 13.06.24,7.19,Ada,Cafes,everyday
2024-09-18,13:35,AEROPORTO TAXI LAAX,27.34,Bruno,Transport,everyday
2024-09-18,15:59,KAUFLEUTEN FIL.3559,28.98,Bruno,Entertainment,trip
2024-09-18,16:45,black sheep Basel,8.03,Bruno,Cafes,everyday
2024-09-18,17:31,INTERFLORA,163.51,Ada,Gifts,gift
2024-09-18,17:45,Blume 3000 //ZURICH,44.92,Ada,Gifts,gift
2024-09-18,17:49,GLOBUS BERN,185.67,Noemi,Gifts,gift
2024-09-18,18:25,Restaurant Zum Gruenen Glas/ZURICH,78.37,Ada,Dining,date_night
2024-09-18,18:41,MANOR/BERN FIL.8629 17.04.26,134.97,Ada,Gifts,gift
2024-09-18,19:01,SBB CFF FFS NR.587,28.48,Ada,Transport,everyday
2024-09-18,21:38,ZEUGHAUSKELLER //Bern,79.01,Ada,Dining,date_night
2024-09-19,06:45,ZVV ST GALLEN 05.03.24 CH,3.65,Noemi,Transport,everyday
2024-09-19,11:13,LANDI Schlieren,26.90,Noemi,Home,everyday
2024-09-19,12:57,BINDELLA RISTORANTE,76.97,Bruno,Dining,everyday
2024-09-19,13:15,TOPPHARM APOTHEKE,21.99,Bruno,Health,everyday
2024-09-19,15:20,MICASA Dietikon,66.57,Noemi,Home,everyday
2024-09-19,19:36,RESTAURANTE DO FADO FIL.5864,57.85,Bruno,Dining,trip
2024-09-19,20:38,KAUFLEUTEN NR.5694 CARD*7262,25.68,Ada,Entertainment,everyday
2024-09-20,13:28,TRATTORIA DA NINO NR.9672 TRX 21681984 CARD*4112,59.21,Bruno,Dining,trip
2024-09-20,16:02,MERCADO ARTESANAL LAAX NR.540 CARD*2407 CH,24.31,Bruno,Gifts,trip
2024-09-20,17:09,ALNATURA ZUERICH,11.38,Bruno,Groceries,date_night
2024-09-20,18:40,PARKHAUS HOHE PROMENADE ZH,17.55,Bruno,Transport,everyday
2024-09-20,19:30,HOTEL SCHWEIZERHOF DIETIKON KD.NR 94127148,165.69,Noemi,Travel,trip
2024-09-20,19:43,BURGER KING,15.96,Noemi,Dining,gift
2024-09-20,20:46,HILTL //Wallisellen REF 8881842,67.31,Noemi,Dining,trip
2024-09-21,07:31,CITY BIKE RENT NR.7138 NO. 6988507 SCHWEIZ,17.91,Ada,Transport,trip
2024-09-21,11:33,pizzeria da michele //DIETIKON STORE6386,57.58,Noemi,Dining,everyday
2024-09-21,11:48,pension maria Laax TRX 69140391,287.19,Noemi,Travel,trip
2024-09-21,14:57,migros,70.69,Bruno,Groceries,everyday
2024-09-21,17:02,Pastelaria Belem LAAX,10.77,Noemi,Cafes,trip
2024-09-21,17:45,MICASA/BASEL CARD*7524,48.59,Bruno,Home,everyday
2024-09-21,18:03,Mobility Zuerich Wiedikon STORE8669 TRX 51073172,63.10,Bruno,Transport,everyday
2024-09-21,18:52,GESCHENKIDEE CH //ST GALLEN 10.06.25 REF 2719914,144.37,Ada,Gifts,gift
2024-09-21,19:44,Zeughauskeller,59.26,Bruno,Dining,date_night
2024-09-21,19:46,ZEUGHAUSKELLER,103.68,Ada,Dining,date_night
2024-09-22,12:50,TRATTORIA DA NINO LAAX 5075 25.10.25,67.34,Ada,Dining,everyday
2024-09-22,19:26,TRATTORIA DA NINO LAAX FIL.4611,52.92,Bruno,Dining,trip
2024-09-23,07:19,AIRBNB PAYMENTS FIL.1901,159.73,Bruno,Travel,everyday
2024-09-23,08:41,BLACK SHEEP //ZÜRICH,3.94,Ada,Cafes,everyday
2024-09-23,09:27,GRAND CAFE ODEON Winterthur TID 43249460,37.00,Bruno,Cafes,everyday
2024-09-23,11:49,BISTRO LE PETIT LAAX,171.64,Noemi,Dining,trip
2024-09-23,12:29,TRATTORIA DA NINO/LAAX 6891,64.93,Bruno,Dining,trip
2024-09-24,09:31,MOEVENPICK CAFE CARD*9969,20.93,Bruno,Cafes,everyday
2024-09-24,15:35,Zoo Zuerich THALWIL 16.09.25 CARD*2013,56.87,Ada,Entertainment,everyday
2024-09-24,16:20,Denner/Zurich NR.9074,26.82,Bruno,Groceries,everyday
2024-09-24,17:08,ALDI SUISSE //Luzern,50.89,Noemi,Groceries,everyday
2024-09-24,17:29,PASTELARIA BELEM //Laax,17.42,Bruno,Cafes,everyday
2024-09-24,22:17,KINO RIFFRAFF CARD*6791,29.63,Noemi,Entertainment,date_night
2024-09-25,07:42,COFFEE STOP STORE4288,5.26,Ada,Cafes,everyday
2024-09-25,09:54,COFFEE STOP 15.04.25 CARD*9929,12.65,Noemi,Cafes,everyday
2024-09-25,11:15,BLUME 3000 //Zurich 8227,80.39,Noemi,Gifts,gift
2024-09-25,12:01,Ikea Dietlikon STORE6953 REF 14865886,33.73,Noemi,Home,everyday
2024-09-25,18:16,ZVV ZUERICH,2.97,Ada,Transport,everyday
2024-09-25,20:06,ZEUGHAUSKELLER USTER,82.12,Bruno,Dining,date_night
2024-09-26,07:12,CAFE SPRUENGLI,17.14,Noemi,Cafes,everyday
2024-09-26,09:48,MIGROS/ST GALLEN NR.9970,18.89,Bruno,Groceries,everyday
2024-09-26,10:02,COOP BAU HOBBY,139.21,Ada,Home,everyday
2024-09-26,18:14,INTERFLORA,186.12,Noemi,Gifts,gift
2024-09-27,09:44,IKEA DIETLIKON BASEL,63.33,Ada,Home,everyday
2024-09-27,09:45,CAFE DE FLORE //LONDON,13.82,Noemi,Cafes,everyday
2024-09-27,13:13,UBER TRIP/ZUERICH WIEDIKON,52.78,Ada,Transport,everyday
2024-09-27,13:24,denner,21.10,Ada,Groceries,everyday
2024-09-27,13:28,TRATTORIA DA NINO,60.89,Bruno,Dining,trip
2024-09-27,16:47,Postauto/DIETIKON NR.5401 22.11.26 CARD*1255,6.29,Noemi,Transport,gift
2024-09-27,17:03,dr med huber praxis WINTERTHUR,156.74,Noemi,Health,everyday
2024-09-27,18:04,MARKTHALLE BASEL/BERN,19.14,Bruno,Groceries,everyday
2024-09-27,19:41,TRATTORIA DA NINO/London,50.88,Noemi,Dining,trip
2024-09-27,19:57,kino riffraff 1929,10.33,Bruno,Entertainment,date_night
2024-09-28,08:02,CAFE CENTRAL Laax,6.54,Bruno,Cafes,trip
2024-09-28,12:07,Restaurante Do Fado FIL.3028 11.07.25,55.94,Noemi,Dining,trip
2024-09-28,12:43,BLUME 3000 SCHLIEREN,67.74,Ada,Gifts,date_night
2024-09-28,13:49,MOEVENPICK CAFE,5.66,Bruno,Cafes,everyday
2024-09-28,14:21,ORELL FUESSLI Basel 7601,77.21,Noemi,Gifts,gift
2024-09-28,17:31,ZVV FIL.2094,1.69,Ada,Transport,everyday
2024-09-28,17:52,Coop LUZERN,8.19,Ada,Groceries,everyday
2024-09-28,19:15,TRATTORIA DA NINO //LAAX 08.09.26,33.85,Noemi,Dining,trip
2024-09-28,20:56,restaurante do fado 1272,88.45,Noemi,Dining,trip
2024-09-28,21:05,KEBAB HOUSE,14.47,Bruno,Dining,everyday
2024-09-29,11:23,HOTEL DE LA PAIX STORE3817,268.85,Noemi,Travel,trip
2024-09-29,12:12,HOTEL DE LA PAIX //LONDON STORE7352 NO. 97366904 CARD*9928,273.98,Noemi,Travel,trip
2024-09-29,18:57,MUSEU NACIONAL LONDON 19.10.24 NO. 1765654,28.42,Noemi,Entertainment,trip
2024-09-29,20:17,kebab house ZH 22.12.24,10.64,Bruno,Dining,everyday
2024-09-29,20:24,Restaurante Do Fado //Laax,32.63,Ada,Dining,trip
2024-09-30,09:46,STARBUCKS,5.42,Noemi,Cafes,everyday
2024-09-30,15:16,SOUVENIR SHOP,10.97,Ada,Gifts,trip
2024-09-30,16:23,Migros CARD*5078,112.01,Ada,Groceries,everyday
2024-09-30,18:48,TRATTORIA DA NINO,55.53,Ada,Dining,trip
2024-09-30,20:35,Tibits CARD*8616,20.35,Noemi,Dining,everyday
2024-10-01,03:34,SPOTIFY 18.05.26,12.90,Ada,Subscriptions,everyday
2024-10-01,09:27,PASTELARIA BELEM //LONDON,11.86,Ada,Cafes,trip
2024-10-01,11:33,Pension Maria,78.18,Ada,Travel,trip
2024-10-01,18:05,BAECKEREI FISCHER Zuerich Wiedikon,20.35,Noemi,Groceries,everyday
2024-10-01,18:42,Aldi Suisse/BERN REF 93133705,52.78,Bruno,Groceries,everyday
2024-10-01,19:25,BAECKEREI FISCHER,3.38,Ada,Groceries,everyday
2024-10-01,19:29,BINDELLA RISTORANTE,82.81,Noemi,Dining,date_night
2024-10-02,09:58,Migrolino 7940,5.29,Bruno,Groceries,everyday
2024-10-02,13:12,MIGROS,50.10,Bruno,Groceries,everyday
2024-10-02,17:06,interflora NO. 84083592,54.23,Ada,Gifts,gift
2024-10-02,20:42,TRATTORIA DA NINO STORE7118,153.76,Ada,Dining,everyday
2024-10-03,09:46,MEDBASE Basel 9527,32.46,Bruno,Health,everyday
2024-10-03,11:17,COOP PRONTO/USTER NR.8312,16.87,Bruno,Groceries,everyday
2024-10-03,14:40,apotheke zur rose,15.65,Noemi,Health,everyday
2024-10-03,17:00,MOBILITY 17.11.25 TRX 91040200 SUISSE,58.73,Bruno,Transport,trip
2024-10-03,17:03,SBB CFF FFS ST GALLEN,30.75,Bruno,Transport,everyday
2024-10-03,18:26,Moevenpick Cafe,12.69,Ada,Cafes,everyday
2024-10-03,18:31,museu nacional LONDON,27.48,Noemi,Entertainment,trip
2024-10-03,19:38,TAVERNA MYKONOS/LONDON NR.9214 15.05.25 KD.NR 18612776,58.29,Bruno,Dining,trip
2024-10-03,19:58,BRASSERIE LIPP ZUERICH 13.12.25 TRX 78071900,60.40,Ada,Dining,date_night
2024-10-04,02:11,NZZ ABO CARD*7305,39.31,Ada,Subscriptions,everyday
2024-10-04,02:59,DISNEY PLUS,16.04,Bruno,Subscriptions,everyday
2024-10-04,08:47,MOBILITY,57.37,Noemi,Transport,everyday
2024-10-04,09:26,Apotheke Zur Rose/THALWIL,26.65,Ada,Health,everyday
2024-10-04,20:39,BOOKING.COM/ZUERICH 08.12.25,163.64,Noemi,Travel,trip
2024-10-04,21:31,KINO RIFFRAFF TID 25606545 CH,34.60,Noemi,Entertainment,date_night
2024-10-05,17:36,coop,21.26,Bruno,Groceries,everyday
2024-10-05,17:56,Lidl Schweiz //THALWIL,35.39,Noemi,Groceries,everyday
2024-10-05,18:49,SOCAR TANKSTELLE 5670,54.03,Noemi,Transport,everyday
2024-10-05,19:08,MCDONALDS SCHLIEREN,21.14,Bruno,Dining,everyday
2024-10-05,19:44,Restaurant Santa Lucia WINTERTHUR TID 43137901,42.15,Ada,Dining,date_night
2024-10-05,21:14,bindella ristorante 13.02.24,57.89,Bruno,Dining,date_night
2024-10-06,03:23,ICLOUD 197,2.94,Ada,Subscriptions,everyday
2024-10-06,04:43,FITNESSPARK ABO,90.33,Noemi,Subscriptions,everyday
